libelle_departement,code_departement,date,indicateur,valeur
Ille-et-Vilaine,35,01/01/2021,Production totale d'électricité (Mwh),1258061.0
Ille-et-Vilaine,35,01/01/2022,Production totale d'électricité (Mwh),1283980.0
Ille-et-Vilaine,35,01/01/2023,Production totale d'électricité (Mwh),1307718.0
Ille-et-Vilaine,35,01/01/2024,Production totale d'électricité (Mwh),1341025.0
Morbihan,56,01/01/2000,Production totale d'électricité (Mwh),16218.0
Morbihan,56,01/01/2001,Production totale d'électricité (Mwh),13218.0
Morbihan,56,01/01/2002,Production totale d'électricité (Mwh),10217.0
Morbihan,56,01/01/2003,Production totale d'électricité (Mwh),7353.0
Morbihan,56,01/01/2004,Production totale d'électricité (Mwh),11430.0
Morbihan,56,01/01/2005,Production totale d'électricité (Mwh),19694.0
Morbihan,56,01/01/2006,Production totale d'électricité (Mwh),93442.0
Morbihan,56,01/01/2007,Production totale d'électricité (Mwh),108705.0
Morbihan,56,01/01/2008,Production totale d'électricité (Mwh),131440.0
Morbihan,56,01/01/2009,Production totale d'électricité (Mwh),199421.0
Morbihan,56,01/01/2010,Production totale d'électricité (Mwh),305595.0
Morbihan,56,01/01/2011,Production totale d'électricité (Mwh),409993.0
Morbihan,56,01/01/2012,Production totale d'électricité (Mwh),448196.0
Morbihan,56,01/01/2013,Production totale d'électricité (Mwh),511216.0
Morbihan,56,01/01/2014,Production totale d'électricité (Mwh),563541.0
Morbihan,56,01/01/2015,Production totale d'électricité (Mwh),602062.0
Morbihan,56,01/01/2016,Production totale d'électricité (Mwh),644674.0
Morbihan,56,01/01/2017,Production totale d'électricité (Mwh),604888.0
Morbihan,56,01/01/2018,Production totale d'électricité (Mwh),733819.0
Morbihan,56,01/01/2019,Production totale d'électricité (Mwh),774516.0
Morbihan,56,01/01/2020,Production totale d'électricité (Mwh),886106.0
Morbihan,56,01/01/2021,Production totale d'électricité (Mwh),813294.0
Morbihan,56,01/01/2022,Production totale d'électricité (Mwh),818153.0
Morbihan,56,01/01/2023,Production totale d'électricité (Mwh),1056965.0
Morbihan,56,01/01/2024,Production totale d'électricité (Mwh),946010.0
Côtes-d'Armor,22,01/01/2000,Production totale de chaleur (Mwh),772585.0
Côtes-d'Armor,22,01/01/2001,Production totale de chaleur (Mwh),778547.0
Côtes-d'Armor,22,01/01/2002,Production totale de chaleur (Mwh),711533.0
Côtes-d'Armor,22,01/01/2003,Production totale de chaleur (Mwh),775539.0
Côtes-d'Armor,22,01/01/2004,Production totale de chaleur (Mwh),793048.0
Côtes-d'Armor,22,01/01/2005,Production totale de chaleur (Mwh),806274.0
Côtes-d'Armor,22,01/01/2006,Production totale de chaleur (Mwh),856098.0
Côtes-d'Armor,22,01/01/2007,Production totale de chaleur (Mwh),816667.0
Côtes-d'Armor,22,01/01/2008,Production totale de chaleur (Mwh),897261.0
Côtes-d'Armor,22,01/01/2009,Production totale de chaleur (Mwh),933158.0
Côtes-d'Armor,22,01/01/2010,Production totale de chaleur (Mwh),1072775.0
Côtes-d'Armor,22,01/01/2011,Production totale de chaleur (Mwh),884035.0
Côtes-d'Armor,22,01/01/2012,Production totale de chaleur (Mwh),1051646.0
Côtes-d'Armor,22,01/01/2013,Production totale de chaleur (Mwh),1139434.0
Côtes-d'Armor,22,01/01/2014,Production totale de chaleur (Mwh),1085647.0
Côtes-d'Armor,22,01/01/2015,Production totale de chaleur (Mwh),1267046.0
Côtes-d'Armor,22,01/01/2016,Production totale de chaleur (Mwh),1574900.0
Côtes-d'Armor,22,01/01/2017,Production totale de chaleur (Mwh),1567477.0
Côtes-d'Armor,22,01/01/2018,Production totale de chaleur (Mwh),1639935.0
Côtes-d'Armor,22,01/01/2019,Production totale de chaleur (Mwh),1711101.0
Côtes-d'Armor,22,01/01/2020,Production totale de chaleur (Mwh),1662614.0
Côtes-d'Armor,22,01/01/2021,Production totale de chaleur (Mwh),1918008.0
Côtes-d'Armor,22,01/01/2022,Production totale de chaleur (Mwh),1911495.0
Côtes-d'Armor,22,01/01/2023,Production totale de chaleur (Mwh),1977569.0
Côtes-d'Armor,22,01/01/2024,Production totale de chaleur (Mwh),2068184.0
Finistère,29,01/01/2000,Production totale de chaleur (Mwh),1157290.0
Finistère,29,01/01/2001,Production totale de chaleur (Mwh),1165825.0
Finistère,29,01/01/2002,Production totale de chaleur (Mwh),1082436.0
Finistère,29,01/01/2003,Production totale de chaleur (Mwh),1153743.0
Finistère,29,01/01/2004,Production totale de chaleur (Mwh),1196751.0
Finistère,29,01/01/2005,Production totale de chaleur (Mwh),1204831.0
Finistère,29,01/01/2006,Production totale de chaleur (Mwh),1369501.0
Finistère,29,01/01/2007,Production totale de chaleur (Mwh),1334569.0
Finistère,29,01/01/2008,Production totale de chaleur (Mwh),1477780.0
Finistère,29,01/01/2009,Production totale de chaleur (Mwh),1567605.0
Finistère,29,01/01/2010,Production totale de chaleur (Mwh),1751514.0
Finistère,29,01/01/2011,Production totale de chaleur (Mwh),1520071.0
Finistère,29,01/01/2012,Production totale de chaleur (Mwh),1788727.0
Finistère,29,01/01/2013,Production totale de chaleur (Mwh),1920047.0
Finistère,29,01/01/2014,Production totale de chaleur (Mwh),1825859.0
Finistère,29,01/01/2015,Production totale de chaleur (Mwh),2128979.0
Finistère,29,01/01/2016,Production totale de chaleur (Mwh),2527359.0
Finistère,29,01/01/2017,Production totale de chaleur (Mwh),2608595.0
Finistère,29,01/01/2018,Production totale de chaleur (Mwh),2804848.0
Finistère,29,01/01/2019,Production totale de chaleur (Mwh),2880460.0
Finistère,29,01/01/2020,Production totale de chaleur (Mwh),2792844.0
Finistère,29,01/01/2021,Production totale de chaleur (Mwh),3103306.0
Finistère,29,01/01/2022,Production totale de chaleur (Mwh),3180862.0
Finistère,29,01/01/2023,Production totale de chaleur (Mwh),3213693.0
Finistère,29,01/01/2024,Production totale de chaleur (Mwh),3318129.0
Ille-et-Vilaine,35,01/01/2000,Production totale de chaleur (Mwh),1100850.0
Ille-et-Vilaine,35,01/01/2001,Production totale de chaleur (Mwh),1125572.0
Ille-et-Vilaine,35,01/01/2002,Production totale de chaleur (Mwh),1052415.0
Ille-et-Vilaine,35,01/01/2003,Production totale de chaleur (Mwh),1128165.0
Ille-et-Vilaine,35,01/01/2004,Production totale de chaleur (Mwh),1143678.0
Ille-et-Vilaine,35,01/01/2005,Production totale de chaleur (Mwh),1131627.0
Ille-et-Vilaine,35,01/01/2006,Production totale de chaleur (Mwh),1214271.0
Ille-et-Vilaine,35,01/01/2007,Production totale de chaleur (Mwh),1176064.0
Ille-et-Vilaine,35,01/01/2008,Production totale de chaleur (Mwh),1271071.0
Ille-et-Vilaine,35,01/01/2009,Production totale de chaleur (Mwh),1346209.0
Ille-et-Vilaine,35,01/01/2010,Production totale de chaleur (Mwh),1547296.0
Ille-et-Vilaine,35,01/01/2011,Production totale de chaleur (Mwh),1313743.0
Ille-et-Vilaine,35,01/01/2012,Production totale de chaleur (Mwh),1555916.0
Ille-et-Vilaine,35,01/01/2013,Production totale de chaleur (Mwh),1638572.0
Ille-et-Vilaine,35,01/01/2014,Production totale de chaleur (Mwh),1589265.0
Ille-et-Vilaine,35,01/01/2015,Production totale de chaleur (Mwh),1817701.0
Ille-et-Vilaine,35,01/01/2016,Production totale de chaleur (Mwh),2150273.0
Ille-et-Vilaine,35,01/01/2017,Production totale de chaleur (Mwh),2092985.0
Ille-et-Vilaine,35,01/01/2018,Production totale de chaleur (Mwh),2178888.0
Ille-et-Vilaine,35,01/01/2019,Production totale de chaleur (Mwh),2193875.0
Ille-et-Vilaine,35,01/01/2020,Production totale de chaleur (Mwh),2164350.0
Ille-et-Vilaine,35,01/01/2021,Production totale de chaleur (Mwh),2464992.0
Ille-et-Vilaine,35,01/01/2022,Production totale de chaleur (Mwh),2422181.0
Ille-et-Vilaine,35,01/01/2023,Production totale de chaleur (Mwh),2590003.0
Ille-et-Vilaine,35,01/01/2024,Production totale de chaleur (Mwh),2799820.0
Morbihan,56,01/01/2000,Production totale de chaleur (Mwh),856682.0
Morbihan,56,01/01/2001,Production totale de chaleur (Mwh),863295.0
Morbihan,56,01/01/2002,Production totale de chaleur (Mwh),794789.0
Morbihan,56,01/01/2003,Production totale de chaleur (Mwh),865802.0
Morbihan,56,01/01/2004,Production totale de chaleur (Mwh),904591.0
Morbihan,56,01/01/2005,Production totale de chaleur (Mwh),899909.0
Morbihan,56,01/01/2006,Production totale de chaleur (Mwh),957711.0
Morbihan,56,01/01/2007,Production totale de chaleur (Mwh),911864.0
Morbihan,56,01/01/2008,Production totale de chaleur (Mwh),998803.0
Morbihan,56,01/01/2009,Production totale de chaleur (Mwh),1032603.0
Morbihan,56,01/01/2010,Production totale de chaleur (Mwh),1168206.0
Morbihan,56,01/01/2011,Production totale de chaleur (Mwh),983354.0
Morbihan,56,01/01/2012,Production totale de chaleur (Mwh),1173631.0
Morbihan,56,01/01/2013,Production totale de chaleur (Mwh),1217758.0
Morbihan,56,01/01/2014,Production totale de chaleur (Mwh),1102464.0
Morbihan,56,01/01/2015,Production totale de chaleur (Mwh),1326223.0
Morbihan,56,01/01/2016,Production totale de chaleur (Mwh),1556311.0
Morbihan,56,01/01/2017,Production totale de chaleur (Mwh),1528128.0
Morbihan,56,01/01/2018,Production totale de chaleur (Mwh),1588431.0
Morbihan,56,01/01/2019,Production totale de chaleur (Mwh),1644844.0
Morbihan,56,01/01/2020,Production totale de chaleur (Mwh),1518900.0
Morbihan,56,01/01/2021,Production totale de chaleur (Mwh),1833664.0
Morbihan,56,01/01/2022,Production totale de chaleur (Mwh),1752843.0
Morbihan,56,01/01/2023,Production totale de chaleur (Mwh),1903898.0
Morbihan,56,01/01/2024,Production totale de chaleur (Mwh),2030847.0
Côtes-d'Armor,22,01/01/2000,Production totale d'énergie (Mwh),892912.0
Côtes-d'Armor,22,01/01/2001,Production totale d'énergie (Mwh),910581.0
Côtes-d'Armor,22,01/01/2002,Production totale d'énergie (Mwh),829500.0
Côtes-d'Armor,22,01/01/2003,Production totale d'énergie (Mwh),859996.0
Côtes-d'Armor,22,01/01/2004,Production totale d'énergie (Mwh),893502.0
Côtes-d'Armor,22,01/01/2005,Production totale d'énergie (Mwh),944360.0
Côtes-d'Armor,22,01/01/2006,Production totale d'énergie (Mwh),979173.0
Côtes-d'Armor,22,01/01/2007,Production totale d'énergie (Mwh),1081531.0
Côtes-d'Armor,22,01/01/2008,Production totale d'énergie (Mwh),1152422.0
Côtes-d'Armor,22,01/01/2009,Production totale d'énergie (Mwh),1236191.0
Côtes-d'Armor,22,01/01/2010,Production totale d'énergie (Mwh),1449133.0
Côtes-d'Armor,22,01/01/2011,Production totale d'énergie (Mwh),1366071.0
Côtes-d'Armor,22,01/01/2012,Production totale d'énergie (Mwh),1622717.0
Côtes-d'Armor,22,01/01/2013,Production totale d'énergie (Mwh),1760880.0
Côtes-d'Armor,22,01/01/2014,Production totale d'énergie (Mwh),1734492.0
Côtes-d'Armor,22,01/01/2015,Production totale d'énergie (Mwh),1938858.0
Côtes-d'Armor,22,01/01/2016,Production totale d'énergie (Mwh),2346127.0
