libelle_commune,code_commune,date,indicateur,valeur
Availles-sur-Seiche,35008,01/01/2019,Production annuelle d’électricité du territoire (MWh / an),700.0
Availles-sur-Seiche,35008,01/01/2020,Production annuelle d’électricité du territoire (MWh / an),645.0
Availles-sur-Seiche,35008,01/01/2021,Production annuelle d’électricité du territoire (MWh / an),695.0
Availles-sur-Seiche,35008,01/01/2022,Production annuelle d’électricité du territoire (MWh / an),721.0
Availles-sur-Seiche,35008,01/01/2023,Production annuelle d’électricité du territoire (MWh / an),1381.0
Baden,56008,01/01/2000,Production annuelle d’électricité du territoire (MWh / an),0.0
Baden,56008,01/01/2001,Production annuelle d’électricité du territoire (MWh / an),0.0
Baden,56008,01/01/2002,Production annuelle d’électricité du territoire (MWh / an),0.0
Baden,56008,01/01/2003,Production annuelle d’électricité du territoire (MWh / an),0.0
Baden,56008,01/01/2004,Production annuelle d’électricité du territoire (MWh / an),0.0
Baden,56008,01/01/2005,Production annuelle d’électricité du territoire (MWh / an),0.0
Baden,56008,01/01/2006,Production annuelle d’électricité du territoire (MWh / an),0.0
Baden,56008,01/01/2007,Production annuelle d’électricité du territoire (MWh / an),0.0
Baden,56008,01/01/2008,Production annuelle d’électricité du territoire (MWh / an),0.0
Baden,56008,01/01/2009,Production annuelle d’électricité du territoire (MWh / an),0.0
Baden,56008,01/01/2010,Production annuelle d’électricité du territoire (MWh / an),0.0
Baden,56008,01/01/2011,Production annuelle d’électricité du territoire (MWh / an),0.0
Baden,56008,01/01/2012,Production annuelle d’électricité du territoire (MWh / an),0.0
Baden,56008,01/01/2013,Production annuelle d’électricité du territoire (MWh / an),0.0
Baden,56008,01/01/2014,Production annuelle d’électricité du territoire (MWh / an),0.0
Baden,56008,01/01/2015,Production annuelle d’électricité du territoire (MWh / an),0.0
Baden,56008,01/01/2016,Production annuelle d’électricité du territoire (MWh / an),0.0
Baden,56008,01/01/2017,Production annuelle d’électricité du territoire (MWh / an),290.0
Baden,56008,01/01/2018,Production annuelle d’électricité du territoire (MWh / an),300.0
Baden,56008,01/01/2019,Production annuelle d’électricité du territoire (MWh / an),290.0
Baden,56008,01/01/2020,Production annuelle d’électricité du territoire (MWh / an),231.0
Baden,56008,01/01/2021,Production annuelle d’électricité du territoire (MWh / an),294.0
Baden,56008,01/01/2022,Production annuelle d’électricité du territoire (MWh / an),318.0
Baden,56008,01/01/2023,Production annuelle d’électricité du territoire (MWh / an),307.0
Baguer-Morvan,35009,01/01/2000,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Morvan,35009,01/01/2001,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Morvan,35009,01/01/2002,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Morvan,35009,01/01/2003,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Morvan,35009,01/01/2004,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Morvan,35009,01/01/2005,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Morvan,35009,01/01/2006,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Morvan,35009,01/01/2007,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Morvan,35009,01/01/2008,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Morvan,35009,01/01/2009,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Morvan,35009,01/01/2010,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Morvan,35009,01/01/2011,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Morvan,35009,01/01/2012,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Morvan,35009,01/01/2013,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Morvan,35009,01/01/2014,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Morvan,35009,01/01/2015,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Morvan,35009,01/01/2016,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Morvan,35009,01/01/2017,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Morvan,35009,01/01/2018,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Morvan,35009,01/01/2019,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Morvan,35009,01/01/2020,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Morvan,35009,01/01/2021,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Morvan,35009,01/01/2022,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Morvan,35009,01/01/2023,Production annuelle d’électricité du territoire (MWh / an),65.0
Baguer-Pican,35010,01/01/2000,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Pican,35010,01/01/2001,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Pican,35010,01/01/2002,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Pican,35010,01/01/2003,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Pican,35010,01/01/2004,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Pican,35010,01/01/2005,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Pican,35010,01/01/2006,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Pican,35010,01/01/2007,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Pican,35010,01/01/2008,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Pican,35010,01/01/2009,Production annuelle d’électricité du territoire (MWh / an),0.0
Baguer-Pican,35010,01/01/2010,Production annuelle d’électricité du territoire (MWh / an),715.0
Baguer-Pican,35010,01/01/2011,Production annuelle d’électricité du territoire (MWh / an),1263.0
Baguer-Pican,35010,01/01/2012,Production annuelle d’électricité du territoire (MWh / an),1323.0
Baguer-Pican,35010,01/01/2013,Production annuelle d’électricité du territoire (MWh / an),1392.0
Baguer-Pican,35010,01/01/2014,Production annuelle d’électricité du territoire (MWh / an),1548.0
Baguer-Pican,35010,01/01/2015,Production annuelle d’électricité du territoire (MWh / an),1549.0
Baguer-Pican,35010,01/01/2016,Production annuelle d’électricité du territoire (MWh / an),1677.0
Baguer-Pican,35010,01/01/2017,Production annuelle d’électricité du territoire (MWh / an),412.0
Baguer-Pican,35010,01/01/2018,Production annuelle d’électricité du territoire (MWh / an),431.0
Baguer-Pican,35010,01/01/2019,Production annuelle d’électricité du territoire (MWh / an),1042.0
Baguer-Pican,35010,01/01/2020,Production annuelle d’électricité du territoire (MWh / an),1761.0
Baguer-Pican,35010,01/01/2021,Production annuelle d’électricité du territoire (MWh / an),1756.0
Baguer-Pican,35010,01/01/2022,Production annuelle d’électricité du territoire (MWh / an),1777.0
Baguer-Pican,35010,01/01/2023,Production annuelle d’électricité du territoire (MWh / an),2104.0
Bain-de-Bretagne,35012,01/01/2000,Production annuelle d’électricité du territoire (MWh / an),0.0
Bain-de-Bretagne,35012,01/01/2001,Production annuelle d’électricité du territoire (MWh / an),0.0
Bain-de-Bretagne,35012,01/01/2002,Production annuelle d’électricité du territoire (MWh / an),0.0
Bain-de-Bretagne,35012,01/01/2003,Production annuelle d’électricité du territoire (MWh / an),0.0
Bain-de-Bretagne,35012,01/01/2004,Production annuelle d’électricité du territoire (MWh / an),0.0
Bain-de-Bretagne,35012,01/01/2005,Production annuelle d’électricité du territoire (MWh / an),0.0
Bain-de-Bretagne,35012,01/01/2006,Production annuelle d’électricité du territoire (MWh / an),0.0
Bain-de-Bretagne,35012,01/01/2007,Production annuelle d’électricité du territoire (MWh / an),0.0
Bain-de-Bretagne,35012,01/01/2008,Production annuelle d’électricité du territoire (MWh / an),0.0
Bain-de-Bretagne,35012,01/01/2009,Production annuelle d’électricité du territoire (MWh / an),0.0
Bain-de-Bretagne,35012,01/01/2010,Production annuelle d’électricité du territoire (MWh / an),30.0
Bain-de-Bretagne,35012,01/01/2011,Production annuelle d’électricité du territoire (MWh / an),201.0
Bain-de-Bretagne,35012,01/01/2012,Production annuelle d’électricité du territoire (MWh / an),201.0
Bain-de-Bretagne,35012,01/01/2013,Production annuelle d’électricité du territoire (MWh / an),256.0
Bain-de-Bretagne,35012,01/01/2014,Production annuelle d’électricité du territoire (MWh / an),500.0
Bain-de-Bretagne,35012,01/01/2015,Production annuelle d’électricité du territoire (MWh / an),535.0
Bain-de-Bretagne,35012,01/01/2016,Production annuelle d’électricité du territoire (MWh / an),565.0
Bain-de-Bretagne,35012,01/01/2017,Production annuelle d’électricité du territoire (MWh / an),647.0
Bain-de-Bretagne,35012,01/01/2018,Production annuelle d’électricité du territoire (MWh / an),754.0
Bain-de-Bretagne,35012,01/01/2019,Production annuelle d’électricité du territoire (MWh / an),855.0
Bain-de-Bretagne,35012,01/01/2020,Production annuelle d’électricité du territoire (MWh / an),1001.0
Bain-de-Bretagne,35012,01/01/2021,Production annuelle d’électricité du territoire (MWh / an),1178.0
Bain-de-Bretagne,35012,01/01/2022,Production annuelle d’électricité du territoire (MWh / an),1360.0
Bain-de-Bretagne,35012,01/01/2023,Production annuelle d’électricité du territoire (MWh / an),1488.0
Bains-sur-Oust,35013,01/01/2000,Production annuelle d’électricité du territoire (MWh / an),0.0
Bains-sur-Oust,35013,01/01/2001,Production annuelle d’électricité du territoire (MWh / an),0.0
Bains-sur-Oust,35013,01/01/2002,Production annuelle d’électricité du territoire (MWh / an),0.0
Bains-sur-Oust,35013,01/01/2003,Production annuelle d’électricité du territoire (MWh / an),0.0
Bains-sur-Oust,35013,01/01/2004,Production annuelle d’électricité du territoire (MWh / an),0.0
Bains-sur-Oust,35013,01/01/2005,Production annuelle d’électricité du territoire (MWh / an),0.0
Bains-sur-Oust,35013,01/01/2006,Production annuelle d’électricité du territoire (MWh / an),0.0
Bains-sur-Oust,35013,01/01/2007,Production annuelle d’électricité du territoire (MWh / an),0.0
Bains-sur-Oust,35013,01/01/2008,Production annuelle d’électricité du territoire (MWh / an),0.0
Bains-sur-Oust,35013,01/01/2009,Production annuelle d’électricité du territoire (MWh / an),0.0
Bains-sur-Oust,35013,01/01/2010,Production annuelle d’électricité du territoire (MWh / an),0.0
Bains-sur-Oust,35013,01/01/2011,Production annuelle d’électricité du territoire (MWh / an),113.0
Bains-sur-Oust,35013,01/01/2012,Production annuelle d’électricité du territoire (MWh / an),230.0
Bains-sur-Oust,35013,01/01/2013,Production annuelle d’électricité du territoire (MWh / an),232.0
Bains-sur-Oust,35013,01/01/2014,Production annuelle d’électricité du territoire (MWh / an),370.0
Bains-sur-Oust,35013,01/01/2015,Production annuelle d’électricité du territoire (MWh / an),428.0
Bains-sur-Oust,35013,01/01/2016,Production annuelle d’électricité du territoire (MWh / an),455.0
Bains-sur-Oust,35013,01/01/2017,Production annuelle d’électricité du territoire (MWh / an),620.0
Bains-sur-Oust,35013,01/01/2018,Production annuelle d’électricité du territoire (MWh / an),612.0
Bains-sur-Oust,35013,01/01/2019,Production annuelle d’électricité du territoire (MWh / an),602.0
Bains-sur-Oust,35013,01/01/2020,Production annuelle d’électricité du territoire (MWh / an),594.0
Bains-sur-Oust,35013,01/01/2021,Production annuelle d’électricité du territoire (MWh / an),652.0
Bains-sur-Oust,35013,01/01/2022,Production annuelle d’électricité du territoire (MWh / an),676.0
Bains-sur-Oust,35013,01/01/2023,Production annuelle d’électricité du territoire (MWh / an),662.0
Bais,35014,01/01/2000,Production annuelle d’électricité du territoire (MWh / an),0.0
Bais,35014,01/01/2001,Production annuelle d’électricité du territoire (MWh / an),0.0
Bais,35014,01/01/2002,Production annuelle d’électricité du territoire (MWh / an),0.0
Bais,35014,01/01/2003,Production annuelle d’électricité du territoire (MWh / an),0.0
Bais,35014,01/01/2004,Production annuelle d’électricité du territoire (MWh / an),0.0
Bais,35014,01/01/2005,Production annuelle d’électricité du territoire (MWh / an),0.0
Bais,35014,01/01/2006,Production annuelle d’électricité du territoire (MWh / an),0.0
Bais,35014,01/01/2007,Production annuelle d’électricité du territoire (MWh / an),0.0
Bais,35014,01/01/2008,Production annuelle d’électricité du territoire (MWh / an),0.0
Bais,35014,01/01/2009,Production annuelle d’électricité du territoire (MWh / an),0.0
Bais,35014,01/01/2010,Production annuelle d’électricité du territoire (MWh / an),66.0
Bais,35014,01/01/2011,Production annuelle d’électricité du territoire (MWh / an),199.0
Bais,35014,01/01/2012,Production annuelle d’électricité du territoire (MWh / an),586.0
Bais,35014,01/01/2013,Production annuelle d’électricité du territoire (MWh / an),1387.0
Bais,35014,01/01/2014,Production annuelle d’électricité du territoire (MWh / an),1531.0
