libelle_epci,code_epci,date,indicateur,valeur
Communauté d'agglomération du Pays de Saint Malo Agglomération,243500782,01/01/2020,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),9.482655846
Communauté d'agglomération du Pays de Saint Malo Agglomération,243500782,01/01/2022,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),9.955614625
Communauté de communes Arc Sud Bretagne,200027027,01/01/2010,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),10.742902951
Communauté de communes Arc Sud Bretagne,200027027,01/01/2018,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),10.003775254
Communauté de communes Arc Sud Bretagne,200027027,01/01/2020,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),9.759287707
Communauté de communes Arc Sud Bretagne,200027027,01/01/2022,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),11.096275367
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2010,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),12.617835109
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2018,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),10.959497257
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2020,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),10.695706883
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2022,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),12.054196093000002
Communauté de communes Baud Communauté,200096675,01/01/2010,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),11.318112225
Communauté de communes Baud Communauté,200096675,01/01/2018,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),10.568946542
Communauté de communes Baud Communauté,200096675,01/01/2020,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),10.280542432
Communauté de communes Baud Communauté,200096675,01/01/2022,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),11.983193863
Communauté de communes Bretagne Romantique,243500733,01/01/2010,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),13.686282857
Communauté de communes Bretagne Romantique,243500733,01/01/2018,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),13.463807504
Communauté de communes Bretagne Romantique,243500733,01/01/2020,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),13.263697065
Communauté de communes Bretagne Romantique,243500733,01/01/2022,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),13.833319675
Communauté de communes Bretagne porte de Loire Communauté,200070662,01/01/2010,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),12.375450748
Communauté de communes Bretagne porte de Loire Communauté,200070662,01/01/2018,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),12.260158054
Communauté de communes Bretagne porte de Loire Communauté,200070662,01/01/2020,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),12.10708937
Communauté de communes Bretagne porte de Loire Communauté,200070662,01/01/2022,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),12.33584101
Communauté de communes Brocéliande Communauté,243500618,01/01/2010,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),6.42606161
Communauté de communes Brocéliande Communauté,243500618,01/01/2018,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),6.171266531
Communauté de communes Brocéliande Communauté,243500618,01/01/2020,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),6.104120601
Communauté de communes Brocéliande Communauté,243500618,01/01/2022,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),6.377299135
Communauté de communes Cap Sizun - Pointe du Raz,242900629,01/01/2010,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),6.257257074
Communauté de communes Cap Sizun - Pointe du Raz,242900629,01/01/2018,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),5.933698728
Communauté de communes Cap Sizun - Pointe du Raz,242900629,01/01/2020,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),5.791415025
Communauté de communes Cap Sizun - Pointe du Raz,242900629,01/01/2022,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),6.580613602
Communauté de communes Centre Morbihan Communauté,200096683,01/01/2010,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),20.212650348
Communauté de communes Centre Morbihan Communauté,200096683,01/01/2018,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),18.501133649
Communauté de communes Centre Morbihan Communauté,200096683,01/01/2020,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),18.004519111
Communauté de communes Centre Morbihan Communauté,200096683,01/01/2022,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),21.179576624
Communauté de communes Communauté Lesneven Côte des Légendes,242900793,01/01/2010,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),16.120836988
Communauté de communes Communauté Lesneven Côte des Légendes,242900793,01/01/2018,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),14.48023516
Communauté de communes Communauté Lesneven Côte des Légendes,242900793,01/01/2020,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),14.230892446
Communauté de communes Communauté Lesneven Côte des Légendes,242900793,01/01/2022,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),18.016524187
Communauté de communes Couesnon Marches de Bretagne,200070688,01/01/2010,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),11.387948138
Communauté de communes Couesnon Marches de Bretagne,200070688,01/01/2018,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),11.118693073
Communauté de communes Couesnon Marches de Bretagne,200070688,01/01/2020,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),10.992044376
Communauté de communes Couesnon Marches de Bretagne,200070688,01/01/2022,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),11.084706053
Communauté de communes Côte d'Émeraude,243500725,01/01/2010,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),2.340963445
Communauté de communes Côte d'Émeraude,243500725,01/01/2018,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),2.303346844
Communauté de communes Côte d'Émeraude,243500725,01/01/2020,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),2.263099632
Communauté de communes Côte d'Émeraude,243500725,01/01/2022,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),2.41421356
Communauté de communes Douarnenez Communauté,242900645,01/01/2010,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),5.057196227
Communauté de communes Douarnenez Communauté,242900645,01/01/2018,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),4.751612691
Communauté de communes Douarnenez Communauté,242900645,01/01/2020,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),4.629164317000001
Communauté de communes Douarnenez Communauté,242900645,01/01/2022,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),5.298317598000001
Communauté de communes Haut-Léon Communauté,200067072,01/01/2010,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),40.90591435
Communauté de communes Haut-Léon Communauté,200067072,01/01/2018,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),41.72197404
Communauté de communes Haut-Léon Communauté,200067072,01/01/2020,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),40.509969511
Communauté de communes Haut-Léon Communauté,200067072,01/01/2022,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),43.196875534
Communauté de communes Leff Armor Communauté,200069086,01/01/2010,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),18.80627346
Communauté de communes Leff Armor Communauté,200069086,01/01/2018,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),20.476918434
Communauté de communes Leff Armor Communauté,200069086,01/01/2020,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),19.090873369
Communauté de communes Leff Armor Communauté,200069086,01/01/2022,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),20.588823692
Communauté de communes Liffré-Cormier Communauté,243500774,01/01/2010,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),5.259776152
Communauté de communes Liffré-Cormier Communauté,243500774,01/01/2018,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),5.208149077
Communauté de communes Liffré-Cormier Communauté,243500774,01/01/2020,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),5.191521287
Communauté de communes Liffré-Cormier Communauté,243500774,01/01/2022,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),5.227943853
Communauté de communes Loudéac Communauté - Bretagne Centre,200067460,01/01/2010,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),44.955477818
Communauté de communes Loudéac Communauté - Bretagne Centre,200067460,01/01/2018,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),43.079011537
Communauté de communes Loudéac Communauté - Bretagne Centre,200067460,01/01/2020,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),42.132733669
Communauté de communes Loudéac Communauté - Bretagne Centre,200067460,01/01/2022,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),46.560424002000005
Communauté de communes Montfort Communauté,243500550,01/01/2010,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),7.13304931
Communauté de communes Montfort Communauté,243500550,01/01/2018,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),6.93273124
Communauté de communes Montfort Communauté,243500550,01/01/2020,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),6.81728904
Communauté de communes Montfort Communauté,243500550,01/01/2022,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),7.229670343
Communauté de communes Monts d'Arrée Communauté,200067197,01/01/2010,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),9.665278249
Communauté de communes Monts d'Arrée Communauté,200067197,01/01/2018,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),9.367809193
Communauté de communes Monts d'Arrée Communauté,200067197,01/01/2020,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),9.115557388
Communauté de communes Monts d'Arrée Communauté,200067197,01/01/2022,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),10.207397751
Communauté de communes Pays de Châteaugiron Communauté,243500659,01/01/2010,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),6.830062883
Communauté de communes Pays de Châteaugiron Communauté,243500659,01/01/2018,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),12.984625156
Communauté de communes Pays de Châteaugiron Communauté,243500659,01/01/2020,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),14.105559441
Communauté de communes Pays de Châteaugiron Communauté,243500659,01/01/2022,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),11.414877385
Communauté de communes Pleyben-Châteaulin-Porzay,200067247,01/01/2010,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),23.061291533
Communauté de communes Pleyben-Châteaulin-Porzay,200067247,01/01/2018,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),22.002908522
Communauté de communes Pleyben-Châteaulin-Porzay,200067247,01/01/2020,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),21.382546895
Communauté de communes Pleyben-Châteaulin-Porzay,200067247,01/01/2022,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),24.732517403
Communauté de communes Poher communauté,242900744,01/01/2010,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),13.121199764
Communauté de communes Poher communauté,242900744,01/01/2018,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),12.564501802
Communauté de communes Poher communauté,242900744,01/01/2020,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),12.222510262
Communauté de communes Poher communauté,242900744,01/01/2022,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),14.149647619
Communauté de communes Pontivy Communauté,245614433,01/01/2010,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),28.093393560000003
Communauté de communes Pontivy Communauté,245614433,01/01/2018,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),27.222313709
Communauté de communes Pontivy Communauté,245614433,01/01/2020,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),26.640243669
Communauté de communes Pontivy Communauté,245614433,01/01/2022,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),29.144091963
Communauté de communes Presqu'île de Crozon-Aulne maritime,200066868,01/01/2010,Émissions de CO2 direct par le secteur de l’agriculture (TeqCO2/an),6.679572802
